"p_sw" "p_dip" "kurt" "var" "skew"
"NCU08006" -1.30157633739308 -1.55033510145011 2.25830669896857 0.0294783501560843 0.0470838733875034
"NCU00124" -0.586994140786164 -0.183401388083388 3.01587733541863 0.0189854502494983 -0.32257121737841
"NCU07959" -0.00656416902682753 -0.00881112972790908 2.75954075189872 0.127755380761578 -0.0345480714829007
"NCU01066" -3.75133356173417 -0.0355298354152473 1.77868501656972 1.36727090228221 0.216648609661066
"NCU05220" -0.168348885496693 -0.425504943928773 2.68198539914689 0.0373672262308907 -0.126929196492341
"NCU07020" -0.446094953889753 -0.0811239531190973 2.54863667888203 0.0254652610898788 -0.012516210928483
"NCU06817" -0.0252202671327364 -0.0487315417883083 2.65562034813251 0.601382130161108 -0.0776387322226784
"NCU03985" -0.661777072877118 -0.0254663261535874 3.47047849659051 0.334225858946351 0.35959536628094
"NCU05231" -0.96004679253786 -0.0415638998377107 3.0564915537424 0.0258636104561601 -0.461140055168112
"NCU04446" -0.682653687363203 -1.38271270550091 2.37555485698289 0.42600812671125 0.238943845833927
"NCU06946" -0.739654446039016 -0.120591042792104 3.0080473836249 0.318053641167456 -0.0338821544097843
"NCU07876" -1.54558251525578 -0.385334306186908 2.20726295689802 0.08183145771627 0.0309647871736143
"NCU00386" -0.348000700202113 -1.09563607500504 2.5867072865635 0.136713035406539 0.25225252971039
"NCU01255" -0.465095483453725 -0.0681406123183359 2.34849858130878 0.00771238609778381 -0.135168466966867
"NCU01233" -0.528198778898611 -0.340778713316222 3.84924161161283 0.163471393088593 0.00349979705046973
"NCU07913" -0.0718120864354141 -0.227035845956104 3.07266172974237 0.0329916130461296 0.163804575730879
"NCU00971" -2.33865809608659 -0.412019952914509 3.88255944107893 0.0573198166968206 0.194652765067093
"NCU00662" -1.56435758994373 -1.34243362056125 2.73751776234399 0.0351137810422986 0.429511555769419
"NCU00359" -1.10128141016241 -0.240743492588774 2.12604634602152 0.0308095485551677 0.207986889941909
"NCU02963" -4.14085708356428 -0.556368488077601 2.97302639393212 0.0706274254618238 0.733942449628432
"NCU00172" -0.285447005203859 -1.11371373635381 3.10958209318483 0.0110863082341195 0.186008885812622
"NCU02839" -1.73952251733751 -1.31301816780942 4.02654805590574 0.0234303179067893 -0.0881695287628557
"NCU02952" -1.32980057641048 -0.0402100426099912 2.2347183836777 0.0178808948603698 0.333245752887888
"NCU11640" -0.0896208998866245 -0.520264007709228 2.37761358142926 0.0225975757476151 -0.0259383268542099
"NCU03904" -2.84519935745796 -0.0960181574414551 2.80444785387383 0.124274345899114 0.668832459137401
"NCU06301" -0.158833991403108 -0.144052103860313 2.29631192936398 0.661195610640013 0.0233069280231285
"NCU07442" -0.434752764335255 -0.220287061441452 2.26400803113996 0.0286860675801427 -0.0684846028790734
"NCU01538" -1.23080168876201 -1.29842165155323 2.49308198113464 0.0458694842615106 -0.0575329866663347
"NCU10763" -0.58665442221124 -1.79577940443429 3.15121447327598 0.0273955793899375 0.247268089031577
"NCU05294" -0.389529754716349 -0.204269951193944 2.64636223942662 0.041194990435441 0.0899734892237456
"NCU02134" -0.488794663913058 -0.00705975345349814 3.70255111198901 0.0427104187242035 -0.145579613922742
"NCU03108" -2.42090631093021 -0.676198809329988 2.43493219218997 0.128284207596817 -0.127275646400424
"NCU00115" -0.964094188721355 -0.046080179376014 2.65267206098563 0.0617943847705562 0.401861267091956
"NCU00476" -1.85649172269803 -0.00707397992469332 2.62114878642071 0.0406776491730158 0.394635088411353
"NCU07287" -0.37764091786132 -0.00737278258199152 2.70679653291114 0.218305433958923 0.180501207946234
"NCU03462" -0.644280439092713 -0.000211916788134543 2.57023212034726 0.110458744115384 0.289814122492288
"NCU05801" -2.5443593835496 -0.0303616389081203 2.80629224461931 0.348785561880441 -0.560686955406802
"NCU00740" -0.464872162736236 -0.0195859534980164 2.52999466145003 0.205509585176792 0.355845550793833
"NCU01851" -0.0224100169300675 -0.0609831406606167 2.69112782973149 0.0774059130226714 -0.0476833614293335
"NCU01234" -2.22413088088078 -0.432751666898311 2.67529988051619 0.0202750944630667 -0.0881508521892514
"NCU07776" -0.623435529654244 -0.0358958327987917 2.62676592031761 0.096238874571723 -0.127763606121884
"NCU09839" -0.46006013985771 -0.840484003637844 2.61490879364988 0.101814307099311 -0.314216230088055
"NCU11318" -0.90394941860859 -0.380486565182943 3.17084253061751 0.250514560805449 -0.246582511769731
"NCU07617" -2.42591413424029 -0.0366868446026742 3.36022335648909 0.199615452437627 0.668664560905673
"NCU06509" -1.59378762374511 -0.0656937768781393 2.07647032011889 0.0405767148511366 0.115807915720671
"NCU03559" -0.165970325474394 -0.329245972289492 2.74665145074255 0.0784819945841021 0.2225129263445
"NCU04426" -0.0850841172179495 -0.132793062145745 3.08726204853154 0.0285938249872625 -0.078267609436595
"NCU04274" -0.2072683943575 -0.726615295244004 3.07655468627981 0.0658851646491405 -0.157761411273301
"NCU02716" -5.71645888911406 -0.0568476837630145 5.54971965820016 0.0117290522278927 -0.983942809971101
"NCU04212" -0.590980789836363 -0.00661883320313751 2.41836673495916 0.052316872326792 -0.118880452909941
"NCU12120" -5.96977545374521 -0.13410064225989 2.97480179887504 0.133582130552972 -0.864728528628207
"NCU00040" -0.0371903766895474 -0.61225942597295 2.77661456175995 0.0266724239639588 0.081092307065302
"NCU08350" -0.436872540131529 -0.116630641576007 3.57468974724091 0.0795124539786525 -0.285964378510655
"NCU07621" -10.2734027522918 -0.0912556896461027 2.17961757603968 1.35640171614068 0.792583557011155
"NCU02059" -0.432105735142479 -0.0077570886651625 2.42839937004909 0.0711593163199292 -0.129778155744713
"NCU00737" -1.0272954129536 -0.306092252503438 2.26800766016651 0.0295462845189347 -0.117131236601719
"NCU06700" -0.110960892221295 -0.235026989704538 3.19095561365088 0.050950599085472 -0.284078657096364
"NCU09137" -2.88623583146281 -0.103776487347347 3.44557274764753 0.0616819071910414 -0.317166010236383
"NCU04760" -3.83394802630348 -0.245228410813462 4.48996916735601 0.0251538513542138 -0.479990775342737
"NCU05632" -1.01446992417899 -0.0762640104922214 3.44412566547142 0.102864160382035 -0.0106594503788553
"NCU11830" -1.6816535917464 -0.11249614596323 3.2676159124658 0.278214092071195 -0.506259468356107
"NCU01047" -0.681448076652714 -0.142959590727097 2.81051134208391 0.0165653991280902 -0.305307153647138
"NCU11875" -5.2910576818322 -1.48338603926748 1.72581466133432 0.135987702881932 -0.257604554341594
"NCU07906" -0.116287273832718 -0.514954302675249 2.42303434431602 0.392421053694537 0.0542978563280645
"NCU01413" -2.43195472661045 -0.0809707644976485 2.35194389046023 0.0180367148339573 -0.39037252619597
"NCU08117" -4.23630618808075 -0.0074297074980426 3.60009987514336 0.613084726237911 0.921854017654796
"NCU00766" -0.0741992032585002 -0.523668489195772 3.28058465098349 0.52780029043488 0.194574246820194
"NCU07261" -2.81965136193096 -1.66842610729408 1.9728578338869 0.0410377993227592 -0.240273950450617
"NCU08068" -0.164552933545526 -0.055443126191801 2.4978517351423 0.12261730027497 0.0280713380216079
"NCU12121" -0.116852003129983 -0.191802722400978 2.93340831983692 0.0680732143357422 -0.0787549212193178
"NCU03260" -1.48492157330932 -0.0678835642867402 2.39092027192296 0.0123086501342479 0.0349662864762521
"NCU04172" -0.738360840791364 -0.036613576477939 3.22935368116125 0.0532522065007788 0.143441248129575
"NCU03310" -1.13854540635243 -0.0616890742871153 3.78345972983928 0.0618680828124069 0.413326535640702
"NCU01786" -2.31395750178963 -0.892594346457694 3.84417750186447 0.0959721953476109 -0.6801685017846
"NCU06117" -2.1297775821219 -0.00472934628293956 3.05827313413576 0.170060510960627 0.654362795912789
"NCU01701" -0.707884119396182 -0.00772861648248308 3.09988124159146 0.0347513177471884 -0.16852502246651
"NCU09287" -0.31698656334825 -1.04541235143266 2.49932786081746 0.229121717937326 0.0911748599560814
"NCU06931" -0.377514492684074 -0.0326066687157188 3.10388067394815 0.209528776837435 -0.134824306705039
"NCU09247" -0.545694173151852 -0.547878889537251 2.63567327842428 0.0378254567555111 0.35675867616267
"NCU00957" -0.4980756126006 -0.199412677787521 2.67870582718107 0.033332288273507 0.0987919195610047
"NCU09324" -0.00382755787320189 -0.0780646305139195 3.01639448909203 0.0203852068394244 0.0603514549331243
"NCU04086" -0.574240924182005 -1.12731526285724 2.81011103263564 0.299526424640186 0.391477584438525
"NCU01822" -0.533681400551764 -0.617877491677948 2.83092138900025 0.0271786448645744 -0.0666261864452722
"NCU07014" -3.42463280991386 -0.626853243868856 4.50164632762782 0.0569102237456339 -0.0575656302311524
"NCU11730" -0.0754077437088715 -0.0856536070141303 3.02105296119171 0.190980437570995 0.220925313620776
"NCU08436" -0.363829601476692 -0.342965940784865 3.18225035028085 0.0899648702812133 0.0992817705649668
"NCU08035" -5.31242823232321 -0.0113796609421142 3.84766233566471 0.012885849111546 0.997547960303811
"NCU01185" -0.516199257384589 -0.0819822433351681 2.25509902859592 0.0734462235947978 0.0609516145808216
"NCU01982" -1.36435671635365 -0.0331760159526113 3.40313281066223 0.0179450268109205 0.572883173887653
"NCU04932" -1.35766540687425 -0.309628541551495 2.19261959520934 0.218168902762144 0.115381965559064
"NCU03188" -0.703687871502219 -1.30611040053278 2.32199242408519 0.0693584564982604 0.0952524790940721
"NCU05232" -0.325331447865732 -0.276639997992584 2.85045829925009 0.0322603242817886 0.119991422632185
"NCU03063" -0.631398529781571 -0.472623246175207 2.76369882708196 0.0264946923831214 0.14226977568616
"NCU07804" -2.75209530603026 -0.286731354399835 2.23219000559931 0.213708563503126 -0.398671303113874
"NCU04158" -0.157556482733986 -0.553072052128217 2.7681356739631 0.0560617526413866 0.170962231515038
"NCU06240" -0.023580148372026 -0.0803735529981247 2.75443215721727 0.0132418604957228 0.116308923290553
"NCU01317" -1.21044392572128 -0.548709941599161 3.05123868302229 0.0555228326998971 0.539046835788036
"NCU11868" -0.928306672750748 -0.226504185568228 2.72737840907377 0.036715766961466 -0.240494063787311
"NCU00596" -1.6218428542986 -0.151503154045135 2.32545266022289 0.136574745736893 -0.128251301825471
"NCU10018" -0.526615088920168 -0.271085614988062 2.80256867112531 0.0217641774073698 -0.391513315835796
"NCU06478" -0.168112152449752 -0.262343075258448 3.62671548640803 0.138422227246647 -0.251967517201932
"NCU11687" -1.73127036913846 -0.0087683767191596 4.58481401288642 0.864032523937805 -0.661710023106357
"NCU05457" -0.234354837103607 -0.349536437237323 2.39151951096938 0.06771992486133 -0.0140759769151389
"NCU06144" -0.971599256490961 -0.915478799961225 2.68101651784483 0.0137906957721386 0.411365233365256
"NCU07182" -3.1270193356277 -0.0174274308156896 2.70523573288705 0.0562573432484532 0.446690315434025
"NCU03425" -0.0419473147224319 -0.590530927017898 2.64495691374849 0.0520975261634977 -0.0933929156075184
"NCU00421" -1.33885679159737 -0.575097350592545 2.3954343956146 0.00792987299368519 -0.353768597657082
"NCU02684" -0.0349502421865627 -0.000819660593367002 2.42648224993089 0.0162530538911501 -0.104012511452421
"NCU11410" -0.106338515949572 -0.179658063675365 3.19290129740871 0.0186071397487165 -0.111799240749476
"NCU03576" -0.487799730671348 -0.111169131550485 2.58101802740911 0.042330990954561 -0.239263766710068
"NCU06777" -1.10966374148803 -0.00684638066909843 3.02859652806634 0.0270452650521932 0.462379191218926
"NCU04662" -0.45480571773395 -0.00922450307406588 2.48570371946537 0.0540130303974389 0.27762181083235
"NCU11138" -1.38747668658908 -0.072368692115755 2.35137422858393 0.035920705423721 0.259449156084692
"NCU00487" -0.197352803215375 -0.00019778760501304 2.79673679311529 0.063657772823878 -0.178197131045573
"NCU01439" -0.0149919959897321 -0.235312933768679 2.76743442191242 0.0798102053357338 -0.0404675434677265
"NCU08512" -0.587857736907868 -0.0291682866111898 3.5580091271972 0.0458718737728727 -0.021990736038125
"NCU07714" -3.1747155821218 -0.383280470082961 3.26997245802759 0.0930680195855892 -0.732185286276865
"NCU09220" -0.889576460264082 -1.32543543654833 2.283047544969 0.0316591901354859 -0.109093985623709
"NCU08303" -1.08205858230494 -0.0596177478981337 3.11004525362758 0.0365756865622797 0.433829451933608
"NCU02883" -0.345126436301575 -0.00973789403254837 2.85285120374914 0.0962960215725607 -0.237469400340906
"NCU08718" -5.01652445290422 -1.38305058139105 6.25448825206334 0.0946320963242713 -0.0318303212744689
"NCU00499" -0.0744219640269963 -0.184844867628592 2.94621859955983 0.0325937105108659 0.10268744399118
"NCU05683" -1.29352870331716 -0.118330579230686 2.4320958981453 0.245131418759542 -0.335095729696385
"NCU01913" -0.565311859543775 -0.0729459453180701 2.96504055630979 0.012144900471085 -0.330278662546535
"NCU03476" -3.17615698048061 -0.372212870171677 1.85358233873594 0.914270816730535 -0.217709467539426
"NCU02807" -0.0309757203953794 -0.101334789468108 2.52654757368129 0.0317559463391907 0.157971633649749
"NCU06022" -2.25062734986969 -0.0190818813042065 4.43591832442438 0.131406318321167 -0.443663594902188
"NCU05809" -1.31108350638041 -0.305248467695197 2.21947728489709 0.0203351271947695 -0.0668668277153422
"NCU04002" -1.5871236400588 -0.0353103012658289 2.41197442537124 0.0275699729879822 0.417992551888137
"NCU03001" -0.557170107167201 -0.0243222192647982 3.39303498948702 0.0845939138199689 0.26517310855316
"NCU01813" -0.19690492956149 -0.0629971189471307 3.53735090573119 0.0180594967399494 0.054583720695156
"NCU04851" -2.13630176089416 -1.17904707771592 2.02365319484335 0.110662891905823 -0.0319825785874394
"NCU11521" -0.475361056588217 -0.693401486095287 3.22835938159935 0.0363446964339785 0.17758369994503
"NCU05812" -0.150212459331314 -0.00443133233084285 3.11080292435158 0.300012692707418 0.238564610466491
"NCU04503" -2.41419300779513 -0.0780340845039897 2.58967846396863 0.0793631491521242 -0.50063903990892
"NCU01452" -1.38697947383756 -0.112385494144871 2.8634470300264 0.0473182868979764 0.36307041826895
"NCU07367" -2.38217409076127 -0.154631089032095 2.00962260663587 0.012642575493756 0.258257793071674
"NCU05289" -0.489597705461093 -0.00697439887630718 3.01676231031565 0.0757942264120718 -0.478876523293469
"NCU00300" -0.710007657016319 -1.02025528930951 2.98579652626317 0.0702456789409732 0.129842723147184
"NCU02271" -0.00606797875674873 -0.00691749987202433 3.42776709688686 0.0565275627205617 0.0399503096531093
"NCU06114" -0.965166795399068 -0.647179526928884 2.20699639002986 0.525245858933146 -0.0992596949913825
"NCU05061" -0.0861627985635522 -0.921424667770339 2.67253195597905 0.424528797032064 0.203301867162789
"NCU03028" -3.15646480963103 -2.29666958278611 3.41529035632187 0.0274574260141897 0.681819662089618
"NCU09711" -1.57580663039853 -0.0992421830981725 2.37250933567069 0.0191796880767578 -0.278040886722569
"NCU00564" -0.987963161927605 -0.170134502665708 2.52505292090434 0.0332926142709756 0.257356576479528
"NCU04450" -2.3641021401381 -0.0407248809988866 3.53994891094714 0.0240603641032063 -0.427301701875068
"NCU06709" -3.18581734347229 -0.494270848503283 3.83367759447363 0.0171223368155337 0.700064265457529
"NCU10009" -0.740624220419955 -0.274481456030546 3.3276493011956 0.151986688282602 0.348425710823705
"NCU11903" -1.61024961205277 -0.0881961183804597 1.97309131829274 0.215245122161903 -0.0854214875255083
"NCU04731" -1.81476593976395 -0.536485177300499 3.04420221545978 0.0260797987846177 -0.495802309841195
"NCU00489" -0.967545374304603 -1.15088002812683 2.29415951220447 0.0518993654142143 0.29076843550033
"NCU03156" -1.24500647413225 -0.00104589214232132 2.48319308441023 0.0310763764106477 -0.2656748827357
"NCU09141" -4.21452404655132 -0.230125062793694 1.78755530561795 0.891238302533681 0.236738383862582
"NCU00213" -0.240366003789397 -0.0572365269594191 2.28393335702074 0.0137211629613803 0.0109066132577324
"NCU04834" -1.65909748887691 -0.245156204737289 2.72481077972252 0.051243517302612 0.393993104568846
"NCU06703" -3.1905460918296 -1.43133960390428 2.30857689311625 0.0122596467749544 -0.362053361720645
"NCU04343" -1.34880419722754 -0.221291192556114 2.66696328876387 0.11719807092357 -0.167576455019196
"NCU09033" -0.231605496727944 -0.104983885551213 2.35421432673289 0.0284154221571777 -0.147851662135318
"NCU05314" -0.501869027806231 -0.0850382129117231 2.55344770611215 0.0291233142513807 -0.223189294709979
"NCU04062" -1.88079983095341 -0.0301869130089295 4.19843502515093 0.0186107862827207 0.562919770685285
"NCU03146" -0.750988662122679 -0.0325482924514913 3.07584314349834 0.0241361607882492 -0.122393214194379
"NCU06018" -2.50828227060191 -0.0101944629253101 3.66652723967418 0.115419189639033 0.555525134597135
"NCU04350" -2.04472159257736 -0.184640955921654 2.44587144280387 0.0284354219842218 0.393323469121573
"NCU01032" -0.42800628234965 -0.262875766925236 2.85473961616008 0.0954366758708744 -0.289242868426543
"NCU02233" -0.530776005465481 -1.16763038598934 2.41584160934884 0.0146511628843009 -0.00519145826889736
"NCU11393" -0.104075945371467 -0.06472877325988 2.73302336576651 0.0169845785627082 -0.264146093784573
"NCU05667" -0.41272845491764 -0.36396641083285 3.11172684723284 0.0723787478553477 -0.454109656419563
"NCU09093" -0.23741228970009 -0.0958471229153869 2.53846627704867 0.0758547885632814 -0.142744473876104
"NCU04544" -2.44099439959448 -1.61553074035084 2.14448192257276 0.291425584116522 -0.0640981929306551
"NCU01720" -1.17093800425426 -0.300124369450535 2.89525011209142 0.289907453169007 -0.249596264932263
"NCU11461" -0.823061895403279 -1.84184161045732 2.79522143005037 0.184100411262866 0.10754342397402
"NCU02882" -0.745070570141135 -0.318446667998967 3.29664939977423 0.120972099744622 -0.261811529353335
"NCU09063" -3.20783824486972 -0.0305218311391397 3.84224378568413 0.0171043566511851 -0.823803944259075
"NCU09719" -0.0762809872671469 -0.340977354610428 2.72871530899815 0.1048577357197 0.106723934398286
"NCU01635" -1.9653229959189 -0.401897528372268 4.28253356492668 0.012060493380513 0.626975550746795
"NCU05520" -2.11258788775955 -1.55220102229003 1.97739736670256 0.106062940350143 -0.0539826378215569
"NCU07155" -0.0667364552986154 -0.0077570886651625 2.69236396990667 0.0170469459838961 -0.200450109100866
"NCU05541" -3.57122822439224 -0.393068748246269 5.24624486936296 0.10607416701957 0.966496317434588
"NCU08288" -1.89533871212016 -1.93605632919014 2.01256549873662 0.109625044303816 -0.0262863121860272
"NCU04798" -1.57906003986626 -0.0564589917068732 2.86628440463143 0.0467600435543004 -0.458818947276907
"NCU02018" -3.48544214849031 -0.687737345157706 4.60154529226896 0.0748585056772457 -0.767695501384936
"NCU00291" -0.799938503227821 -0.38253466520066 3.65211460815902 0.0949147444003635 0.00605194524422644
"NCU05900" -1.01729665476793 -0.0174993065569392 2.82310995560193 0.340516663260304 0.448896287065098
"NCU09686" -1.15024330903481 -0.0698509070420744 2.31850538760548 0.0386495938770836 0.339220396628248
"NCU03328" -1.85809250670582 -1.22385171649246 2.96384311295227 0.138609315512008 0.347048991013455
"NCU02098" -1.07634503933576 -0.0889215334036662 2.19891004340704 0.967329780663133 -0.276926085472812
"NCU00066" -0.896713723331574 -0.0237000272478515 2.34529750707695 0.00947339643062442 -0.26500993465769
"NCU02668" -1.84192017634086 -0.116900532113219 1.91318335705581 0.0622775519985253 0.0430450247841821
"NCU07334" -1.27835112900164 -0.324779317787211 2.06485913409981 0.179845976534198 -0.115271462089688
"NCU10346" -0.0314941295087161 -0.0747101506667551 2.64365778490315 0.0413551191348754 -0.11328161354758
"NCU01335" -1.78146656942243 -0.204893943726281 2.4062322931072 0.0294871816394434 0.441529306767396
"NCU11902" -0.452451623835602 -0.0795778254010109 3.07804587384513 0.030038759980181 -0.28254294682393
"NCU07190" -2.54033298596217 -0.0847306578184932 2.62736510747381 0.253346840710277 -0.534002619345003
"NCU03428" -0.779591500585234 -0.0108083058150854 2.23865133420253 2.67752572111314 -0.206142917314768
"NCU04160" -0.864523130587449 -1.26283613497559 3.05391903602067 0.035575819604046 -0.366249108570281
"NCU09088" -0.0409401259777067 -0.233437916478127 2.95165580746762 0.0721477578539897 -0.0960512943152844
"NCU07011" -0.34734234414505 -0.0297211264762945 2.72508030708024 0.0543869564186676 0.0676651774127782
"NCU04243" -0.405721252056735 -0.558045471873409 3.09862184810503 0.0540766521221593 -0.395340162172715
"NCU03354" -2.18529521787374 -0.0488205361520573 2.7680857731169 0.0962553060786501 -0.58222427106727
"NCU05460" -1.03243878608898 -0.015718311026996 2.44325923378694 0.0302578131963408 0.197175173224575
"NCU00283" -2.63276099116673 -1.21410067130311 2.1547232581392 0.0964062374959662 0.168124500547483
"NCU03727" -1.271191712667 -0.0995074206043105 4.13181460069489 0.0270614923325053 0.136921524959166
"NCU01101" -0.259944524865587 -0.436504098379951 3.24891587643234 0.0278844761121257 -0.110842176812532
"NCU09269" -1.76589917974214 -0.0543089669894929 2.18001730701395 0.0101770964303285 0.358106592982974
"NCU07726" -1.6952172669582 -0.216192907893972 3.30736792222172 0.0552416798245942 -0.613032892407493
"NCU00369" -0.276933144342753 -0.0686700369973535 2.47279165915113 0.0591760074968043 -0.0694256000640068
"NCU07949" -0.598743004313582 -0.00883963274923125 2.8665852876016 0.0712380442905088 -0.37242858029913
"NCU02131" -0.135884057129857 -0.0962514334936161 2.38518602953444 0.0182830492373046 0.0925894384978437
"NCU04533" -4.41058845367395 -0.0212151231982587 2.3955140173334 1.11601959863499 -0.616990800443294
"NCU05609" -0.715675206330698 -0.0304635764496206 2.51192258207276 1.53609912182914 -0.336117202919201
"NCU07457" -1.12309970310055 -0.35266708398451 2.37943289151301 0.0920997382288232 -0.341835987490783
"NCU03055" -1.14404670288963 -0.0113225107370723 3.1788366586277 0.0221316378829723 -0.184067445053064
"NCU01554" -1.04826912846406 -0.946987347446273 2.35000809987653 0.0118373372147671 0.305478119614491
"NCU00735" -0.581011512421563 -0.00122974296910721 2.82041514754785 0.0888485242566875 -0.0663564530029907
"NCU04898" -1.2703071279575 -0.0477679434897338 2.25013550071621 0.0133726935833515 -0.199426793816122
"NCU05599" -1.8320333089916 -0.234848316176332 3.05039553632937 0.0658071992898893 0.486278773276574
"NCU10292" -0.0504322481736926 -0.10718289688265 2.70856697619154 0.0618937528957508 -0.120408232012182
"NCU05939" -0.781190253571725 -0.10578439415234 2.48632833931844 0.0296176649439766 -0.355228061526521
"NCU05623" -0.215100843760868 -0.160153498529837 3.5626476271673 0.0557644852887739 -0.026843983238963
"NCU01757" -0.796968892753326 -2.747892664219 2.67130165493476 0.0296496542459665 -0.135504498498625
"NCU01170" -0.335723345305315 -0.110159253596762 2.89427133288517 0.0110317119677674 -0.00132691798305483
"NCU07172" -1.05262278920572 -0.0210996964075725 3.62936123556489 0.0503929715647207 0.591287829172323
"NCU01842" -0.894677756633509 -0.371188573773685 2.54091281810758 0.0150144151240244 -0.0137513819877961
"NCU11240" -0.242709696831775 -0.421728871084321 3.42096550915685 0.13771375319285 0.184575703882217
"NCU00599" -0.00377509773970545 -0.0306674827117058 3.47418053749203 0.0477638278370699 -0.00562808709047324
"NCU08658" -0.0107035680549311 -0.0804807185460346 3.15926834397348 0.0759071144243972 -0.164398658164677
"NCU05194" -0.514002088075555 -0.0110796587969917 2.24913019163429 0.0292838678118232 -0.177168740130514
"NCU03039" -2.10155605733248 -0.113176133022237 4.07130186420312 0.0119546583368457 -0.77040882324999
"NCU06588" -0.00646112040333961 -0.0130098163108346 2.55255727947117 0.0385856216798112 0.00828254574175916
"NCU10143" -3.24844691107385 -0.154004718826837 2.80890294443977 0.0549323355480085 0.605479185276
"NCU02092" -0.185686032816085 -0.00794217761516883 2.92994483355316 0.325796658606012 0.134828170207807
"NCU06863" -1.23504894578875 -0.0245248769766176 2.92830334997028 0.0339563479147795 0.213160820635624
"NCU07170" -0.857183053495282 -0.0686700369973535 2.63054843099823 0.076717401351409 0.0681855266835727
"NCU11504" -0.485822987373876 -2.05474548365905 2.36421352661641 0.0225886565700387 -0.188750836340571
"NCU04848" -0.185014227544965 -0.417838275602299 2.75551268496437 0.0489207762959004 0.130610708388166
"NCU04354" -0.34482894737886 -0.067777740181422 2.85324983865937 0.0491456626486052 -0.270183091423479
"NCU02565" -0.292243017659241 -0.121292506328822 3.19785009131034 0.0306855118710465 0.104881982801701
"NCU02945" -2.0008518782268 -0.254441221482 1.92598881526371 0.0489952095630234 -0.160567169816795
"NCU07185" -1.90607004769217 -0.0306237850123828 2.27201478542573 0.161812981978314 0.227546463658169
"NCU02160" -0.29123532475185 -0.0604277560425028 2.48026508955791 0.0299926944931925 0.0744460330938617
"NCU01400" -0.11997058614536 -0.0550997580455265 3.41785219262975 0.104608679926913 -0.267064327467316
"NCU01309" -0.0158326530476292 -0.120591042792104 2.70065397327082 0.0430535114116615 -0.127950403382087
"NCU05077" -0.390892806510227 -0.0397101675683401 3.0234659231035 0.0275866643990263 0.145115142401843
"NCU09108" -0.346102523014588 -0.0274099613621585 2.8888658235576 0.0335184067628004 0.378800888539141
"NCU07717" -0.406474558637711 -0.0272938173434449 2.97934160619687 0.0615963231213124 -0.435938586176145
"NCU09468" -0.2204650740265 -0.068897019119703 2.47679508011925 0.0109793648000331 -0.103962108956303
"NCU00446" -0.484738119510469 -0.22905873725013 2.18092854124253 0.049525726199081 -0.0266246226923621
"NCU05850" -0.755059282620968 -0.0355591102769257 3.5966339681635 0.353716935553022 0.0289978227215141
"NCU06007" -2.93599907414338 -0.346735202863252 5.29911798749454 0.0975356247800814 -0.43524197038214
"NCU05033" -2.78674234328311 -0.470563186814221 3.19978495045669 0.0161624328878245 -0.723484922404111
"NCU12084" -2.9000857084227 -0.0750450927401328 3.97686014098993 0.220734352050044 -0.843228078670405
"NCU06083" -0.991230895778567 -1.87187281084123 2.53071195306069 0.277727342836327 0.277025015210458
"NCU00332" -3.58360694460053 -0.069775168400941 4.33278758920672 0.0517947328876136 0.779271182636513
"NCU06974" -1.02063031110929 -0.134262190538945 2.1618119663716 0.144215922720738 0.151303453044683
"NCU01939" -2.01742497728885 -0.223620427256025 2.3708380319142 0.0239368290057686 -0.316160283855702
"NCU07517" -0.874126303342657 -0.337388039369313 2.48333985634399 0.362981699796403 -0.259756604588091
"NCU06336" -2.40824095324871 -0.612285483586335 3.05117097633094 0.059684236275587 -0.625386824195806
"NCU01248" -0.606172301803665 -0.134116795913443 2.66865662826923 0.0244818938970517 -0.353894305599935
"NCU08091" -1.95837993449052 -0.00032495744049951 3.49112875343528 0.0541249462293246 -0.510411945673749
"NCU04260" -0.294682931617111 -0.00923876037558665 3.47664869100309 0.459369980996427 -0.0757628368616386
"NCU00143" -0.0828794398231119 -0.0800980371695283 2.53006166168329 0.12681344721695 -0.0713828705289814
"NCU01843" -0.333886477539614 -0.0840390045090254 2.76352994640563 0.0214952879950892 0.0728302025600699
"NCU10069" -2.89663482392914 -0.0778050191659184 4.71392851727452 0.177264434023927 -0.0259006560464825
"NCU04221" -0.582470854467224 -0.546706814097233 2.42750485200466 0.0205687136049261 0.0486193006404874
"NCU08681" -1.41600035388822 -0.474278894467405 2.053498532132 0.0530167733603337 -0.0998602124134085
"NCU04669" -0.657955422180175 -0.298752208844937 2.31460135404669 0.52250589439574 -0.0645582377614359
"NCU09885" -0.0344601954789595 -0.155373350985664 2.77344424739178 0.0624837718653097 -0.127073745763929
"NCU04505" -0.529331711264465 -0.0388580158337738 2.51530074955098 0.0150737922945952 0.0722752361492953
"NCU02242" -0.860455040161364 -0.144509030384688 2.20667139224526 0.103267493157718 0.188878859620158
"NCU04032" -0.127328262557946 -0.113239411145429 2.7117786067037 0.035108371866708 -0.0376783576337349
"NCU01099" -0.12243566152221 -0.404794334398525 2.60363810829237 0.0196937638854687 0.173915915245732
"NCU07504" -1.78690541449689 -0.534193009475417 2.0604648409716 0.0329174611507739 0.117650952493229
"NCU06894" -0.153494222864546 -1.21400554192709 2.65446595482831 0.0248128893573132 -0.160732857426772
"NCU04131" -0.89296633203504 -0.20739381482661 2.44010906829565 0.0186207975824564 0.259908337011318
